time,gFx,gFy,gFz,TgF
0.2880,-0.0137,0.9803,0.0673,0.98
0.2880,-0.0132,0.9797,0.0677,0.98
0.2890,-0.0129,0.9790,0.0686,0.98
0.2890,-0.0131,0.9784,0.0695,0.98
0.2890,-0.0137,0.9779,0.0705,0.98
0.2890,-0.0146,0.9777,0.0711,0.98
0.2900,-0.0157,0.9776,0.0715,0.98
0.2900,-0.0169,0.9779,0.0719,0.98
0.2900,-0.0182,0.9782,0.0720,0.98
0.2900,-0.0196,0.9787,0.0719,0.98
0.2910,-0.0208,0.9791,0.0719,0.98
0.2920,-0.0218,0.9796,0.0717,0.98
0.2920,-0.0227,0.9799,0.0714,0.98
0.2920,-0.0233,0.9800,0.0711,0.98
0.2920,-0.0238,0.9800,0.0706,0.98
0.2920,-0.0242,0.9798,0.0702,0.98
0.2930,-0.0244,0.9795,0.0698,0.98
0.2930,-0.0244,0.9791,0.0695,0.98
0.2930,-0.0244,0.9787,0.0694,0.98
0.2930,-0.0243,0.9783,0.0694,0.98
0.2940,-0.0242,0.9779,0.0694,0.98
0.2940,-0.0241,0.9777,0.0695,0.98
0.2940,-0.0242,0.9775,0.0695,0.98
0.2940,-0.0242,0.9774,0.0695,0.98
0.2950,-0.0243,0.9773,0.0693,0.98
0.2950,-0.0243,0.9774,0.0692,0.98
0.2950,-0.0243,0.9775,0.0689,0.98
0.2960,-0.0242,0.9777,0.0686,0.98
0.2960,-0.0241,0.9779,0.0683,0.98
0.2960,-0.0240,0.9781,0.0681,0.98
0.2960,-0.0239,0.9782,0.0679,0.98
0.2960,-0.0239,0.9781,0.0677,0.98
0.2970,-0.0239,0.9781,0.0676,0.98
0.2970,-0.0239,0.9779,0.0675,0.98
0.2970,-0.0240,0.9777,0.0673,0.98
0.2980,-0.0242,0.9775,0.0673,0.98
0.2980,-0.0244,0.9772,0.0672,0.98
0.2980,-0.0248,0.9771,0.0672,0.98
0.2980,-0.0253,0.9771,0.0671,0.98
0.2990,-0.0258,0.9772,0.0670,0.98
0.2990,-0.0264,0.9773,0.0669,0.98
0.3000,-0.0271,0.9775,0.0668,0.98
0.3000,-0.0278,0.9777,0.0668,0.98
0.3000,-0.0283,0.9780,0.0666,0.98
0.3000,-0.0288,0.9782,0.0663,0.98
0.3000,-0.0291,0.9785,0.0660,0.98
0.3060,-0.0292,0.9788,0.0657,0.98
0.3060,-0.0290,0.9790,0.0655,0.98
0.3060,-0.0286,0.9792,0.0652,0.98
0.3070,-0.0280,0.9793,0.0648,0.98
0.3080,-0.0274,0.9795,0.0643,0.98
0.3080,-0.0266,0.9797,0.0638,0.98
0.3080,-0.0259,0.9799,0.0633,0.98
0.3090,-0.0254,0.9801,0.0629,0.98
0.3090,-0.0251,0.9801,0.0624,0.98
0.3090,-0.0248,0.9801,0.0618,0.98
0.3100,-0.0247,0.9801,0.0614,0.98
0.3100,-0.0249,0.9801,0.0609,0.98
0.3110,-0.0251,0.9801,0.0605,0.98
0.3120,-0.0255,0.9801,0.0605,0.98
0.3120,-0.0260,0.9800,0.0606,0.98
0.3120,-0.0265,0.9798,0.0608,0.98
0.3130,-0.0270,0.9795,0.0611,0.98
0.3130,-0.0277,0.9792,0.0614,0.98
0.3130,-0.0283,0.9788,0.0618,0.98
0.3140,-0.0290,0.9784,0.0623,0.98
0.3140,-0.0297,0.9780,0.0631,0.98
0.3150,-0.0300,0.9778,0.0636,0.98
0.3150,-0.0302,0.9779,0.0638,0.98
0.3160,-0.0305,0.9781,0.0638,0.98
0.3160,-0.0312,0.9783,0.0637,0.98
0.3160,-0.0321,0.9785,0.0637,0.98
0.3170,-0.0332,0.9788,0.0635,0.98
0.3170,-0.0345,0.9791,0.0631,0.98
0.3170,-0.0359,0.9793,0.0625,0.98
0.3180,-0.0372,0.9797,0.0617,0.98
0.3190,-0.0387,0.9798,0.0609,0.98
0.3190,-0.0402,0.9799,0.0600,0.98
0.3200,-0.0419,0.9800,0.0591,0.98
0.3200,-0.0437,0.9798,0.0582,0.98
0.3200,-0.0456,0.9795,0.0574,0.98
0.3210,-0.0471,0.9792,0.0568,0.98
0.3210,-0.0483,0.9790,0.0563,0.98
0.3240,-0.0491,0.9790,0.0560,0.98
0.3370,-0.0494,0.9790,0.0557,0.98
0.3380,-0.0493,0.9790,0.0556,0.98
0.3380,-0.0489,0.9791,0.0554,0.98
0.3400,-0.0482,0.9793,0.0553,0.98
0.3560,-0.0474,0.9794,0.0554,0.98
0.3570,-0.0466,0.9795,0.0556,0.98
0.3570,-0.0460,0.9794,0.0560,0.98
0.3570,-0.0453,0.9793,0.0565,0.98
0.3660,-0.0448,0.9791,0.0570,0.98
0.3670,-0.0442,0.9789,0.0577,0.98
0.3670,-0.0437,0.9786,0.0584,0.98
0.3760,-0.0431,0.9783,0.0592,0.98
0.3760,-0.0426,0.9781,0.0599,0.98
0.3810,-0.0420,0.9780,0.0605,0.98
0.3820,-0.0414,0.9780,0.0610,0.98
0.3870,-0.0409,0.9781,0.0615,0.98
0.3920,-0.0403,0.9783,0.0617,0.98
0.3950,-0.0398,0.9786,0.0619,0.98
0.3980,-0.0394,0.9790,0.0619,0.98
0.4030,-0.0391,0.9794,0.0617,0.98
0.4080,-0.0389,0.9798,0.0616,0.98
0.4100,-0.0389,0.9801,0.0613,0.98
0.4140,-0.0390,0.9803,0.0611,0.98
0.4180,-0.0393,0.9804,0.0608,0.98
0.4230,-0.0397,0.9804,0.0605,0.98
0.4260,-0.0403,0.9803,0.0601,0.98
0.4300,-0.0409,0.9802,0.0600,0.98
0.4340,-0.0416,0.9800,0.0599,0.98
0.4380,-0.0424,0.9798,0.0598,0.98
0.4420,-0.0432,0.9795,0.0597,0.98
0.4460,-0.0441,0.9792,0.0597,0.98
0.4490,-0.0450,0.9790,0.0595,0.98
0.4540,-0.0459,0.9787,0.0593,0.98
0.4580,-0.0468,0.9786,0.0590,0.98
0.4610,-0.0477,0.9784,0.0587,0.98
0.4650,-0.0484,0.9785,0.0584,0.98
0.4700,-0.0491,0.9787,0.0580,0.98
0.4750,-0.0497,0.9789,0.0575,0.98
0.4770,-0.0503,0.9792,0.0570,0.98
0.4810,-0.0509,0.9795,0.0565,0.98
0.4850,-0.0515,0.9799,0.0560,0.98
0.4890,-0.0521,0.9803,0.0556,0.98
0.4980,-0.0528,0.9806,0.0550,0.98
0.4980,-0.0535,0.9809,0.0545,0.98
0.5010,-0.0541,0.9810,0.0542,0.98
0.5040,-0.0547,0.9811,0.0539,0.98
0.5180,-0.0553,0.9812,0.0536,0.98
0.5180,-0.0558,0.9812,0.0535,0.98
0.5190,-0.0562,0.9810,0.0534,0.98
0.5200,-0.0565,0.9809,0.0535,0.98
0.5270,-0.0567,0.9807,0.0537,0.98
0.5280,-0.0568,0.9806,0.0539,0.98
0.5330,-0.0569,0.9804,0.0544,0.98
0.5370,-0.0570,0.9803,0.0549,0.98
0.5420,-0.0570,0.9802,0.0555,0.98
0.5440,-0.0570,0.9802,0.0563,0.98
0.5480,-0.0569,0.9803,0.0571,0.98
0.5520,-0.0568,0.9804,0.0578,0.98
0.5560,-0.0566,0.9806,0.0586,0.98
0.5600,-0.0562,0.9809,0.0593,0.98
0.5640,-0.0558,0.9812,0.0599,0.98
0.5680,-0.0553,0.9813,0.0604,0.98
0.5890,-0.0549,0.9814,0.0610,0.98
0.5900,-0.0545,0.9813,0.0616,0.98
0.5900,-0.0541,0.9811,0.0622,0.98
0.5910,-0.0540,0.9807,0.0628,0.98
0.5920,-0.0538,0.9803,0.0636,0.98
0.5920,-0.0539,0.9799,0.0643,0.98
0.5960,-0.0540,0.9794,0.0648,0.98
0.6000,-0.0543,0.9789,0.0651,0.98
0.6030,-0.0548,0.9784,0.0654,0.98
0.6120,-0.0553,0.9780,0.0654,0.98
0.6130,-0.0559,0.9778,0.0652,0.98
0.6150,-0.0564,0.9776,0.0648,0.98
0.6190,-0.0569,0.9775,0.0642,0.98
0.6230,-0.0573,0.9777,0.0635,0.98
0.6310,-0.0576,0.9779,0.0626,0.98
0.6310,-0.0578,0.9781,0.0618,0.98
0.6370,-0.0579,0.9784,0.0608,0.98
0.6380,-0.0580,0.9787,0.0599,0.98
0.6450,-0.0578,0.9790,0.0591,0.98
0.6470,-0.0577,0.9792,0.0584,0.98
0.6500,-0.0576,0.9794,0.0578,0.98
0.6550,-0.0573,0.9796,0.0573,0.98
