time,gFx,gFy,gFz,TgF
0.2540,-0.0375,0.9810,0.0675,0.98
0.2540,-0.0386,0.9805,0.0683,0.98
0.2550,-0.0398,0.9800,0.0695,0.98
0.2550,-0.0415,0.9795,0.0707,0.98
0.2550,-0.0425,0.9790,0.0712,0.98
0.2550,-0.0425,0.9784,0.0720,0.98
0.2560,-0.0428,0.9777,0.0734,0.98
0.2560,-0.0435,0.9773,0.0747,0.98
0.2560,-0.0441,0.9771,0.0754,0.98
0.2560,-0.0444,0.9774,0.0757,0.98
0.2570,-0.0443,0.9779,0.0757,0.98
0.2580,-0.0441,0.9785,0.0752,0.98
0.2580,-0.0441,0.9792,0.0746,0.98
0.2590,-0.0444,0.9797,0.0746,0.98
0.2600,-0.0448,0.9800,0.0751,0.98
0.2600,-0.0452,0.9800,0.0759,0.98
0.2600,-0.0456,0.9798,0.0769,0.98
0.2610,-0.0460,0.9795,0.0776,0.98
0.2610,-0.0464,0.9794,0.0781,0.98
0.2610,-0.0471,0.9792,0.0781,0.98
0.2620,-0.0476,0.9790,0.0783,0.98
0.2620,-0.0484,0.9786,0.0781,0.98
0.2630,-0.0496,0.9784,0.0774,0.98
0.2630,-0.0511,0.9780,0.0772,0.98
0.2630,-0.0519,0.9782,0.0765,0.98
0.2640,-0.0534,0.9779,0.0756,0.98
0.2640,-0.0550,0.9775,0.0749,0.98
0.2640,-0.0561,0.9772,0.0740,0.98
0.2650,-0.0567,0.9770,0.0733,0.98
0.2650,-0.0572,0.9769,0.0726,0.98
0.2660,-0.0575,0.9769,0.0722,0.98
0.2660,-0.0577,0.9768,0.0719,0.98
0.2660,-0.0575,0.9768,0.0718,0.98
0.2670,-0.0568,0.9769,0.0720,0.98
0.2670,-0.0559,0.9771,0.0722,0.98
0.2670,-0.0549,0.9772,0.0727,0.98
0.2680,-0.0538,0.9773,0.0732,0.98
0.2680,-0.0526,0.9775,0.0739,0.98
0.2680,-0.0516,0.9776,0.0746,0.98
0.2690,-0.0507,0.9776,0.0752,0.98
0.2690,-0.0499,0.9775,0.0758,0.98
0.2690,-0.0493,0.9774,0.0763,0.98
0.2700,-0.0490,0.9772,0.0767,0.98
0.2700,-0.0489,0.9771,0.0768,0.98
0.2710,-0.0491,0.9769,0.0768,0.98
0.2710,-0.0494,0.9767,0.0767,0.98
0.2710,-0.0499,0.9765,0.0766,0.98
0.2720,-0.0505,0.9764,0.0764,0.98
0.2720,-0.0511,0.9764,0.0760,0.98
0.2720,-0.0518,0.9764,0.0757,0.98
0.2730,-0.0524,0.9764,0.0754,0.98
0.2730,-0.0531,0.9765,0.0750,0.98
0.2730,-0.0537,0.9764,0.0746,0.98
0.2740,-0.0542,0.9764,0.0744,0.98
0.2740,-0.0545,0.9764,0.0742,0.98
0.2750,-0.0546,0.9764,0.0740,0.98
0.2750,-0.0546,0.9764,0.0742,0.98
0.2750,-0.0546,0.9763,0.0743,0.98
0.2750,-0.0544,0.9762,0.0745,0.98
0.2760,-0.0542,0.9761,0.0747,0.98
0.2820,-0.0539,0.9759,0.0749,0.98
0.2830,-0.0535,0.9756,0.0749,0.98
0.2830,-0.0531,0.9753,0.0750,0.98
0.2830,-0.0528,0.9752,0.0751,0.98
0.2840,-0.0525,0.9750,0.0751,0.98
0.2840,-0.0524,0.9749,0.0751,0.98
0.2840,-0.0522,0.9748,0.0752,0.98
0.2850,-0.0520,0.9749,0.0754,0.98
0.2850,-0.0519,0.9750,0.0757,0.98
0.2860,-0.0517,0.9751,0.0758,0.98
0.2860,-0.0516,0.9753,0.0759,0.98
0.2860,-0.0514,0.9755,0.0759,0.98
0.2870,-0.0514,0.9757,0.0757,0.98
0.2870,-0.0513,0.9758,0.0755,0.98
0.2870,-0.0513,0.9759,0.0756,0.98
0.2990,-0.0512,0.9759,0.0757,0.98
0.2990,-0.0511,0.9759,0.0759,0.98
0.2990,-0.0510,0.9759,0.0762,0.98
0.3010,-0.0509,0.9759,0.0765,0.98
0.3220,-0.0509,0.9758,0.0767,0.98
0.3230,-0.0509,0.9759,0.0770,0.98
0.3230,-0.0509,0.9759,0.0771,0.98
0.3230,-0.0510,0.9759,0.0771,0.98
0.3240,-0.0511,0.9758,0.0770,0.98
0.3350,-0.0513,0.9757,0.0768,0.98
0.3360,-0.0517,0.9756,0.0767,0.98
0.3360,-0.0520,0.9753,0.0768,0.98
0.3370,-0.0523,0.9750,0.0769,0.98
0.3570,-0.0527,0.9745,0.0770,0.98
0.3590,-0.0531,0.9741,0.0772,0.98
0.3590,-0.0536,0.9735,0.0773,0.98
0.3590,-0.0540,0.9732,0.0774,0.98
0.3600,-0.0544,0.9731,0.0775,0.98
0.3650,-0.0547,0.9733,0.0773,0.98
0.3660,-0.0548,0.9737,0.0772,0.98
0.3690,-0.0546,0.9742,0.0770,0.98
0.3730,-0.0542,0.9749,0.0768,0.98
0.3770,-0.0535,0.9756,0.0766,0.98
0.3800,-0.0527,0.9763,0.0766,0.98
0.3840,-0.0518,0.9769,0.0766,0.98
0.3890,-0.0511,0.9772,0.0766,0.98
0.3930,-0.0505,0.9773,0.0767,0.98
0.3960,-0.0503,0.9771,0.0771,0.98
0.4000,-0.0504,0.9768,0.0776,0.98
