time,gFx,gFy,gFz,TgF
0.2780,-0.2784,0.6767,0.6356,0.97
0.2780,-0.2786,0.6767,0.6357,0.97
0.2790,-0.2783,0.6770,0.6358,0.97
0.2790,-0.2779,0.6773,0.6358,0.97
0.2790,-0.2774,0.6776,0.6358,0.97
0.2790,-0.2767,0.6779,0.6358,0.97
0.2800,-0.2760,0.6782,0.6358,0.97
0.2800,-0.2754,0.6785,0.6357,0.97
0.2800,-0.2749,0.6786,0.6357,0.97
0.2800,-0.2744,0.6787,0.6358,0.97
0.2810,-0.2740,0.6788,0.6358,0.97
0.2810,-0.2734,0.6790,0.6359,0.97
0.2810,-0.2728,0.6791,0.6359,0.97
0.2810,-0.2722,0.6792,0.6358,0.97
0.2820,-0.2717,0.6793,0.6359,0.97
0.2820,-0.2713,0.6796,0.6360,0.97
0.2820,-0.2710,0.6798,0.6359,0.97
0.2820,-0.2708,0.6799,0.6362,0.97
0.2830,-0.2707,0.6797,0.6364,0.97
0.2830,-0.2707,0.6796,0.6367,0.97
0.2830,-0.2709,0.6794,0.6370,0.97
0.2830,-0.2710,0.6793,0.6373,0.97
0.2840,-0.2711,0.6793,0.6374,0.97
0.2840,-0.2712,0.6794,0.6373,0.97
0.2840,-0.2712,0.6795,0.6372,0.97
0.2850,-0.2712,0.6797,0.6370,0.97
0.2850,-0.2711,0.6799,0.6369,0.97
0.2850,-0.2710,0.6800,0.6370,0.97
0.2850,-0.2707,0.6800,0.6372,0.97
0.2860,-0.2703,0.6801,0.6374,0.97
0.2860,-0.2698,0.6801,0.6376,0.97
0.2860,-0.2693,0.6802,0.6377,0.97
0.2860,-0.2687,0.6802,0.6379,0.97
0.2860,-0.2681,0.6802,0.6379,0.97
0.2870,-0.2675,0.6802,0.6380,0.97
0.2870,-0.2671,0.6800,0.6382,0.97
0.2870,-0.2668,0.6798,0.6385,0.97
0.2870,-0.2667,0.6795,0.6386,0.97
0.2880,-0.2667,0.6791,0.6388,0.97
0.2880,-0.2667,0.6788,0.6389,0.97
0.2880,-0.2666,0.6784,0.6391,0.97
0.2880,-0.2664,0.6781,0.6392,0.97
0.2890,-0.2661,0.6778,0.6393,0.97
0.2920,-0.2658,0.6776,0.6393,0.97
0.2920,-0.2657,0.6775,0.6393,0.97
0.2930,-0.2657,0.6773,0.6393,0.97
0.2930,-0.2657,0.6772,0.6393,0.97
0.2930,-0.2657,0.6770,0.6394,0.97
0.2930,-0.2655,0.6769,0.6394,0.97
0.2940,-0.2651,0.6768,0.6394,0.97
0.2940,-0.2649,0.6767,0.6393,0.97
0.2940,-0.2646,0.6767,0.6393,0.97
0.2940,-0.2642,0.6767,0.6393,0.97
0.2950,-0.2639,0.6768,0.6392,0.97
0.2950,-0.2636,0.6768,0.6390,0.97
0.2950,-0.2633,0.6770,0.6388,0.97
0.2960,-0.2630,0.6771,0.6385,0.97
0.2960,-0.2627,0.6772,0.6382,0.97
0.2960,-0.2624,0.6771,0.6380,0.97
0.2970,-0.2621,0.6768,0.6376,0.97
0.2970,-0.2620,0.6766,0.6373,0.97
0.2970,-0.2618,0.6766,0.6370,0.97
0.2970,-0.2616,0.6764,0.6369,0.97
0.2980,-0.2614,0.6762,0.6368,0.96
0.2980,-0.2613,0.6758,0.6368,0.96
0.2980,-0.2620,0.6757,0.6372,0.97
0.2980,-0.2625,0.6758,0.6378,0.97
0.2990,-0.2630,0.6761,0.6383,0.97
0.2990,-0.2636,0.6765,0.6386,0.97
0.2990,-0.2642,0.6770,0.6389,0.97
0.3000,-0.2647,0.6772,0.6392,0.97
0.3000,-0.2652,0.6773,0.6397,0.97
0.3000,-0.2656,0.6773,0.6404,0.97
0.3010,-0.2660,0.6775,0.6409,0.97
0.3010,-0.2664,0.6776,0.6413,0.97
0.3010,-0.2668,0.6779,0.6416,0.97
0.3010,-0.2671,0.6782,0.6418,0.97
0.3020,-0.2674,0.6784,0.6422,0.97
0.3050,-0.2675,0.6786,0.6425,0.97
0.3080,-0.2672,0.6787,0.6429,0.97
0.3120,-0.2668,0.6786,0.6433,0.97
0.3170,-0.2663,0.6785,0.6436,0.97
0.3200,-0.2658,0.6783,0.6440,0.97
0.3240,-0.2653,0.6780,0.6443,0.97
0.3290,-0.2648,0.6778,0.6446,0.97
0.3330,-0.2645,0.6777,0.6448,0.97
0.3460,-0.2643,0.6776,0.6449,0.97
0.3470,-0.2642,0.6774,0.6450,0.97
0.3470,-0.2640,0.6773,0.6451,0.97
0.3480,-0.2638,0.6771,0.6453,0.97
0.3540,-0.2636,0.6770,0.6455,0.97
0.3560,-0.2636,0.6769,0.6455,0.97
