time,gFx,gFy,gFz,TgF
0.1690,0.1062,0.9501,0.2060,0.98
0.1690,0.1045,0.9502,0.2054,0.98
0.1690,0.1028,0.9504,0.2048,0.98
0.1700,0.1012,0.9507,0.2041,0.98
0.1700,0.0999,0.9509,0.2037,0.98
0.1700,0.0988,0.9513,0.2031,0.98
0.1710,0.0981,0.9517,0.2024,0.98
0.1710,0.0977,0.9521,0.2015,0.98
0.1710,0.0974,0.9525,0.2004,0.98
0.1710,0.0973,0.9529,0.1991,0.98
0.1720,0.0972,0.9534,0.1978,0.98
0.1720,0.0972,0.9540,0.1965,0.98
0.1720,0.0973,0.9546,0.1952,0.98
0.1720,0.0974,0.9551,0.1941,0.98
0.1730,0.0978,0.9556,0.1930,0.98
0.1730,0.0982,0.9561,0.1921,0.98
0.1730,0.0987,0.9565,0.1913,0.98
0.1730,0.0994,0.9570,0.1907,0.98
0.1740,0.1001,0.9575,0.1903,0.98
0.1740,0.1006,0.9579,0.1898,0.98
0.1740,0.1005,0.9586,0.1895,0.98
0.1740,0.1006,0.9592,0.1887,0.98
0.1750,0.1008,0.9597,0.1880,0.98
0.1750,0.1014,0.9600,0.1873,0.98
0.1750,0.1021,0.9600,0.1869,0.98
0.1750,0.1028,0.9601,0.1865,0.98
0.1760,0.1034,0.9601,0.1862,0.98
0.1760,0.1039,0.9603,0.1858,0.98
0.1760,0.1044,0.9605,0.1853,0.98
0.1760,0.1047,0.9610,0.1847,0.98
0.1770,0.1050,0.9615,0.1838,0.98
0.1770,0.1053,0.9622,0.1830,0.99
0.1770,0.1053,0.9628,0.1820,0.99
0.1770,0.1055,0.9635,0.1810,0.99
0.1770,0.1056,0.9642,0.1800,0.99
0.1780,0.1057,0.9648,0.1792,0.99
0.1800,0.1059,0.9653,0.1786,0.99
0.1800,0.1059,0.9659,0.1780,0.99
0.1810,0.1059,0.9664,0.1775,0.99
0.1810,0.1058,0.9669,0.1771,0.99
0.1810,0.1057,0.9673,0.1768,0.99
0.1810,0.1052,0.9678,0.1765,0.99
0.1820,0.1046,0.9682,0.1763,0.99
0.1820,0.1039,0.9686,0.1761,0.99
0.1820,0.1031,0.9690,0.1759,0.99
0.1820,0.1022,0.9695,0.1755,0.99
0.1830,0.1013,0.9699,0.1750,0.99
0.1830,0.1003,0.9702,0.1746,0.99
0.1830,0.0992,0.9705,0.1741,0.99
0.1910,0.0982,0.9706,0.1736,0.99
0.1910,0.0974,0.9707,0.1732,0.99
0.1940,0.0965,0.9707,0.1729,0.99
0.1980,0.0957,0.9707,0.1725,0.99
0.2020,0.0950,0.9706,0.1724,0.99
0.2060,0.0944,0.9705,0.1722,0.99
0.2230,0.0939,0.9705,0.1720,0.99
0.2230,0.0936,0.9705,0.1719,0.99
0.2240,0.0933,0.9705,0.1718,0.99
0.2240,0.0932,0.9706,0.1718,0.99
0.2420,0.0931,0.9707,0.1717,0.99
0.2430,0.0933,0.9708,0.1716,0.99
0.2440,0.0935,0.9709,0.1714,0.99
0.2440,0.0938,0.9710,0.1712,0.99
0.2450,0.0940,0.9712,0.1710,0.99
0.2620,0.0943,0.9712,0.1707,0.99
0.2620,0.0947,0.9713,0.1706,0.99
0.2620,0.0950,0.9713,0.1705,0.99
0.2620,0.0953,0.9713,0.1703,0.99
0.2630,0.0956,0.9713,0.1700,0.99
0.2790,0.0958,0.9714,0.1697,0.99
0.2800,0.0960,0.9714,0.1694,0.99
0.2800,0.0962,0.9715,0.1691,0.99
0.2810,0.0965,0.9716,0.1686,0.99
0.2810,0.0966,0.9718,0.1682,0.99
0.2860,0.0968,0.9719,0.1676,0.99
0.2900,0.0969,0.9721,0.1671,0.99
0.2950,0.0969,0.9722,0.1665,0.99
0.2970,0.0970,0.9723,0.1660,0.99
0.3010,0.0969,0.9724,0.1656,0.99
0.3050,0.0968,0.9724,0.1651,0.99
0.3100,0.0965,0.9724,0.1647,0.99
0.3130,0.0962,0.9725,0.1642,0.99
0.3170,0.0958,0.9726,0.1637,0.99
0.3210,0.0953,0.9726,0.1633,0.99
0.3250,0.0949,0.9727,0.1628,0.99
0.3290,0.0943,0.9728,0.1625,0.99
0.3330,0.0939,0.9728,0.1621,0.99
0.3360,0.0933,0.9729,0.1616,0.99
0.3410,0.0928,0.9729,0.1611,0.99
0.3460,0.0923,0.9729,0.1607,0.99
0.3480,0.0917,0.9730,0.1602,0.99
0.3520,0.0912,0.9730,0.1598,0.99
0.3570,0.0907,0.9730,0.1594,0.99
0.3640,0.0902,0.9731,0.1592,0.99
0.3650,0.0896,0.9731,0.1588,0.99
0.3680,0.0890,0.9732,0.1586,0.99
0.3730,0.0885,0.9732,0.1583,0.99
0.3840,0.0879,0.9733,0.1580,0.99
0.3840,0.0875,0.9735,0.1577,0.99
0.3840,0.0871,0.9736,0.1574,0.99
0.3880,0.0867,0.9737,0.1571,0.99
0.3930,0.0864,0.9739,0.1568,0.99
0.4010,0.0862,0.9740,0.1564,0.99
0.4020,0.0861,0.9740,0.1560,0.99
0.4030,0.0859,0.9741,0.1557,0.99
0.4080,0.0858,0.9742,0.1553,0.99
0.4120,0.0856,0.9744,0.1550,0.99
0.4150,0.0856,0.9745,0.1546,0.99
0.4190,0.0854,0.9746,0.1542,0.99
0.4240,0.0853,0.9749,0.1538,0.99
0.4280,0.0851,0.9752,0.1534,0.99
0.4310,0.0850,0.9754,0.1530,0.99
0.4350,0.0847,0.9757,0.1526,0.99
0.4390,0.0844,0.9758,0.1522,0.99
0.4450,0.0841,0.9759,0.1518,0.99
0.4470,0.0837,0.9760,0.1514,0.99
0.4510,0.0833,0.9759,0.1511,0.99
0.4550,0.0828,0.9758,0.1507,0.99
0.4620,0.0823,0.9757,0.1504,0.99
0.4630,0.0816,0.9755,0.1501,0.99
0.4670,0.0809,0.9752,0.1498,0.99
0.4700,0.0802,0.9751,0.1496,0.99
0.4740,0.0794,0.9749,0.1493,0.99
0.4790,0.0786,0.9748,0.1490,0.99
0.4830,0.0778,0.9749,0.1487,0.99
0.4860,0.0770,0.9750,0.1482,0.99
0.4900,0.0764,0.9752,0.1477,0.99
0.4950,0.0758,0.9754,0.1473,0.99
0.4980,0.0753,0.9756,0.1469,0.99
0.5020,0.0750,0.9758,0.1464,0.99
0.5070,0.0747,0.9760,0.1460,0.99
0.5120,0.0744,0.9762,0.1457,0.99
0.5140,0.0741,0.9764,0.1453,0.99
0.5180,0.0740,0.9765,0.1451,0.99
0.5220,0.0739,0.9765,0.1449,0.99
0.5260,0.0738,0.9765,0.1446,0.99
0.5460,0.0738,0.9764,0.1444,0.99
0.5460,0.0738,0.9763,0.1442,0.99
0.5460,0.0738,0.9762,0.1439,0.99
0.5470,0.0739,0.9760,0.1437,0.99
0.5470,0.0741,0.9758,0.1434,0.99
0.5580,0.0743,0.9757,0.1432,0.99
0.5580,0.0746,0.9755,0.1430,0.99
0.5590,0.0749,0.9753,0.1427,0.99
0.5770,0.0752,0.9751,0.1426,0.99
0.5780,0.0755,0.9751,0.1425,0.99
0.5790,0.0758,0.9749,0.1423,0.99
0.5790,0.0762,0.9749,0.1421,0.99
0.5800,0.0765,0.9749,0.1419,0.99
0.5810,0.0770,0.9750,0.1417,0.99
0.5850,0.0774,0.9751,0.1415,0.99
0.5890,0.0780,0.9752,0.1414,0.99
0.5930,0.0788,0.9753,0.1412,0.99
0.5970,0.0795,0.9754,0.1410,0.99
0.6000,0.0804,0.9754,0.1409,0.99
0.6050,0.0813,0.9754,0.1408,0.99
0.6080,0.0822,0.9753,0.1408,0.99
0.6130,0.0830,0.9753,0.1408,0.99
0.6160,0.0839,0.9752,0.1409,0.99
0.6200,0.0847,0.9751,0.1412,0.99
0.6240,0.0854,0.9751,0.1415,0.99
0.6290,0.0860,0.9750,0.1420,0.99
0.6320,0.0864,0.9750,0.1424,0.99
0.6360,0.0867,0.9749,0.1427,0.99
0.6400,0.0870,0.9748,0.1431,0.99
0.6560,0.0871,0.9747,0.1434,0.99
0.6570,0.0872,0.9745,0.1438,0.99
0.6570,0.0873,0.9742,0.1442,0.99
0.6570,0.0874,0.9739,0.1447,0.99
0.6700,0.0876,0.9737,0.1452,0.99
0.6710,0.0879,0.9736,0.1458,0.99
0.6710,0.0881,0.9736,0.1463,0.99
0.6720,0.0886,0.9739,0.1470,0.99
0.6770,0.0892,0.9742,0.1475,0.99
0.6800,0.0900,0.9748,0.1481,0.99
0.6830,0.0908,0.9754,0.1486,0.99
0.6870,0.0919,0.9761,0.1490,0.99
0.6920,0.0932,0.9768,0.1492,0.99
0.6960,0.0946,0.9775,0.1494,0.99
0.7000,0.0959,0.9779,0.1495,0.99
0.7030,0.0973,0.9783,0.1497,0.99
0.7080,0.0985,0.9785,0.1501,0.99
0.7120,0.0996,0.9786,0.1507,1.00
0.7150,0.1006,0.9785,0.1514,1.00
0.7200,0.1015,0.9784,0.1522,1.00
0.7230,0.1022,0.9783,0.1530,1.00
0.7280,0.1028,0.9781,0.1539,1.00
0.7310,0.1034,0.9779,0.1547,1.00
0.7350,0.1037,0.9776,0.1556,1.00
0.7390,0.1041,0.9774,0.1564,1.00
0.7450,0.1045,0.9772,0.1570,1.00
0.7460,0.1048,0.9770,0.1576,1.00
0.7510,0.1051,0.9768,0.1582,1.00
0.7550,0.1054,0.9767,0.1586,1.00
0.7590,0.1056,0.9765,0.1588,0.99
0.7670,0.1059,0.9764,0.1590,0.99
0.7680,0.1063,0.9764,0.1591,0.99
0.7720,0.1067,0.9764,0.1591,1.00
0.7750,0.1072,0.9765,0.1591,1.00
0.7840,0.1076,0.9767,0.1589,1.00
0.7840,0.1081,0.9769,0.1587,1.00
0.7860,0.1086,0.9771,0.1583,1.00
0.7900,0.1090,0.9773,0.1579,1.00
0.7960,0.1094,0.9775,0.1574,1.00
0.7980,0.1095,0.9777,0.1569,1.00
0.8020,0.1094,0.9779,0.1563,1.00
0.8060,0.1089,0.9780,0.1557,1.00
0.8100,0.1082,0.9779,0.1550,1.00
0.8140,0.1072,0.9778,0.1543,1.00
0.8180,0.1060,0.9775,0.1535,1.00
0.8220,0.1045,0.9773,0.1526,0.99
0.8260,0.1028,0.9768,0.1517,0.99
0.8290,0.1009,0.9763,0.1509,0.99
0.8340,0.0987,0.9756,0.1499,0.99
0.8380,0.0964,0.9749,0.1490,0.99
0.8420,0.0938,0.9742,0.1482,0.99
0.8460,0.0911,0.9734,0.1472,0.99
0.8490,0.0883,0.9726,0.1463,0.99
0.8530,0.0854,0.9719,0.1453,0.99
0.8570,0.0824,0.9711,0.1443,0.99
0.8670,0.0795,0.9705,0.1432,0.98
0.8680,0.0765,0.9698,0.1421,0.98
0.8710,0.0737,0.9691,0.1409,0.98
0.8720,0.0709,0.9685,0.1398,0.98
0.8760,0.0683,0.9679,0.1388,0.98
0.8810,0.0657,0.9673,0.1377,0.98
0.8850,0.0632,0.9667,0.1368,0.98
0.8890,0.0608,0.9663,0.1358,0.98
0.8930,0.0584,0.9659,0.1349,0.98
0.8970,0.0562,0.9656,0.1341,0.98
0.9000,0.0539,0.9653,0.1334,0.98
0.9050,0.0518,0.9651,0.1327,0.98
0.9080,0.0498,0.9650,0.1321,0.98
0.9120,0.0481,0.9648,0.1316,0.97
0.9160,0.0466,0.9647,0.1311,0.97
0.9210,0.0452,0.9647,0.1308,0.97
0.9390,0.0441,0.9646,0.1306,0.97
0.9390,0.0431,0.9645,0.1305,0.97
0.9390,0.0425,0.9644,0.1305,0.97
0.9390,0.0421,0.9643,0.1306,0.97
