time,gFx,gFy,gFz,TgF
0.2370,0.1151,0.9713,0.1447,0.99
0.2370,0.1150,0.9711,0.1442,0.99
0.2370,0.1147,0.9711,0.1439,0.99
0.2380,0.1146,0.9708,0.1434,0.99
0.2380,0.1146,0.9707,0.1430,0.99
0.2380,0.1145,0.9707,0.1428,0.99
0.2380,0.1144,0.9706,0.1426,0.99
0.2390,0.1145,0.9705,0.1423,0.99
0.2390,0.1147,0.9704,0.1419,0.99
0.2390,0.1151,0.9703,0.1414,0.99
0.2400,0.1157,0.9702,0.1408,0.99
0.2400,0.1164,0.9702,0.1403,0.99
0.2400,0.1171,0.9702,0.1399,0.99
0.2400,0.1176,0.9703,0.1398,0.99
0.2410,0.1180,0.9703,0.1397,0.99
0.2410,0.1182,0.9704,0.1395,0.99
0.2410,0.1182,0.9704,0.1391,0.99
0.2410,0.1182,0.9704,0.1387,0.99
0.2410,0.1183,0.9704,0.1384,0.99
0.2420,0.1184,0.9704,0.1384,0.99
0.2420,0.1186,0.9705,0.1381,0.99
0.2420,0.1192,0.9707,0.1374,0.99
0.2420,0.1199,0.9708,0.1368,0.99
0.2430,0.1206,0.9711,0.1364,0.99
0.2430,0.1212,0.9713,0.1361,0.99
0.2430,0.1218,0.9715,0.1357,0.99
0.2440,0.1225,0.9716,0.1353,0.99
0.2440,0.1233,0.9717,0.1345,0.99
0.2440,0.1242,0.9719,0.1339,0.99
0.2440,0.1250,0.9718,0.1335,0.99
0.2450,0.1256,0.9716,0.1334,0.99
0.2450,0.1258,0.9714,0.1336,0.99
0.2450,0.1257,0.9710,0.1339,0.99
0.2450,0.1256,0.9707,0.1340,0.99
0.2480,0.1253,0.9705,0.1342,0.99
0.2480,0.1251,0.9704,0.1343,0.99
0.2480,0.1250,0.9704,0.1344,0.99
0.2480,0.1249,0.9706,0.1346,0.99
0.2490,0.1249,0.9709,0.1347,0.99
0.2490,0.1251,0.9713,0.1347,0.99
0.2490,0.1253,0.9717,0.1347,0.99
0.2490,0.1257,0.9721,0.1347,0.99
0.2500,0.1261,0.9725,0.1347,0.99
0.2500,0.1266,0.9726,0.1347,0.99
0.2500,0.1270,0.9725,0.1347,0.99
0.2500,0.1275,0.9722,0.1347,0.99
0.2510,0.1281,0.9718,0.1347,0.99
0.2510,0.1286,0.9713,0.1348,0.99
0.2510,0.1292,0.9707,0.1348,0.99
0.2520,0.1299,0.9701,0.1348,0.99
0.2520,0.1304,0.9695,0.1348,0.99
0.2520,0.1309,0.9690,0.1346,0.99
0.2520,0.1314,0.9686,0.1346,0.99
0.2520,0.1316,0.9683,0.1345,0.99
0.2530,0.1318,0.9682,0.1343,0.99
0.2530,0.1320,0.9682,0.1342,0.99
0.2530,0.1324,0.9682,0.1341,0.99
0.2530,0.1329,0.9684,0.1340,0.99
0.2540,0.1337,0.9685,0.1340,0.99
0.2540,0.1346,0.9687,0.1340,0.99
0.2540,0.1356,0.9688,0.1340,0.99
0.2540,0.1368,0.9690,0.1341,0.99
0.2550,0.1381,0.9691,0.1341,0.99
0.2550,0.1393,0.9691,0.1341,0.99
0.2550,0.1404,0.9690,0.1340,0.99
0.2560,0.1415,0.9687,0.1340,0.99
0.2560,0.1426,0.9684,0.1339,0.99
0.2600,0.1435,0.9679,0.1339,0.99
0.2690,0.1443,0.9674,0.1337,0.99
0.2690,0.1450,0.9669,0.1336,0.99
0.2710,0.1456,0.9664,0.1335,0.99
0.2750,0.1461,0.9658,0.1336,0.99
0.2790,0.1464,0.9652,0.1336,0.99
0.2870,0.1464,0.9647,0.1337,0.98
0.2870,0.1464,0.9642,0.1338,0.98
0.2930,0.1462,0.9636,0.1339,0.98
0.2940,0.1461,0.9633,0.1340,0.98
0.3000,0.1459,0.9629,0.1340,0.98
0.3020,0.1459,0.9626,0.1341,0.98
0.3060,0.1462,0.9625,0.1340,0.98
0.3110,0.1465,0.9624,0.1339,0.98
0.3150,0.1470,0.9625,0.1339,0.98
0.3180,0.1477,0.9626,0.1339,0.98
0.3220,0.1485,0.9629,0.1339,0.98
0.3260,0.1495,0.9631,0.1340,0.98
0.3310,0.1506,0.9633,0.1342,0.98
0.3340,0.1516,0.9634,0.1345,0.98
0.3380,0.1528,0.9634,0.1349,0.98
0.3420,0.1538,0.9634,0.1354,0.98
0.3460,0.1545,0.9633,0.1361,0.99
0.3560,0.1551,0.9631,0.1366,0.99
0.3560,0.1551,0.9632,0.1374,0.99
0.3570,0.1554,0.9631,0.1373,0.99
0.3620,0.1568,0.9630,0.1365,0.99
0.3660,0.1582,0.9630,0.1362,0.99
0.3710,0.1593,0.9627,0.1361,0.99
0.3730,0.1601,0.9625,0.1361,0.99
0.3780,0.1609,0.9625,0.1360,0.99
0.3820,0.1614,0.9623,0.1362,0.99
0.3850,0.1613,0.9622,0.1367,0.99
0.3890,0.1608,0.9622,0.1372,0.99
0.3930,0.1600,0.9622,0.1377,0.99
0.3990,0.1594,0.9624,0.1382,0.99
0.4010,0.1593,0.9630,0.1385,0.99
0.4050,0.1593,0.9635,0.1387,0.99
0.4090,0.1597,0.9640,0.1387,0.99
0.4180,0.1603,0.9643,0.1388,0.99
0.4180,0.1613,0.9646,0.1390,0.99
0.4200,0.1626,0.9649,0.1392,0.99
0.4240,0.1638,0.9650,0.1395,0.99
0.4290,0.1649,0.9651,0.1398,0.99
0.4330,0.1658,0.9650,0.1402,0.99
0.4360,0.1665,0.9649,0.1405,0.99
0.4400,0.1670,0.9647,0.1409,0.99
0.4450,0.1672,0.9644,0.1414,0.99
0.4490,0.1670,0.9638,0.1419,0.99
0.4520,0.1667,0.9633,0.1424,0.99
0.4560,0.1661,0.9627,0.1429,0.99
0.4600,0.1653,0.9621,0.1433,0.99
0.4660,0.1646,0.9618,0.1437,0.99
0.4680,0.1639,0.9615,0.1439,0.99
0.4720,0.1633,0.9615,0.1440,0.99
0.4760,0.1631,0.9616,0.1440,0.99
0.4890,0.1630,0.9617,0.1439,0.99
0.4890,0.1632,0.9619,0.1437,0.99
0.4900,0.1636,0.9619,0.1436,0.99
0.4920,0.1642,0.9619,0.1435,0.99
0.4950,0.1647,0.9618,0.1434,0.99
0.5000,0.1653,0.9616,0.1434,0.99
0.5030,0.1658,0.9613,0.1434,0.99
0.5070,0.1661,0.9609,0.1434,0.99
0.5120,0.1663,0.9605,0.1434,0.99
0.5160,0.1663,0.9600,0.1435,0.98
0.5190,0.1663,0.9595,0.1435,0.98
0.5380,0.1660,0.9590,0.1434,0.98
0.5380,0.1657,0.9585,0.1433,0.98
0.5390,0.1654,0.9581,0.1433,0.98
