time,gFx,gFy,gFz,TgF
0.2770,-0.1777,0.7379,0.6105,0.97
0.2770,-0.1778,0.7381,0.6103,0.97
0.2780,-0.1778,0.7383,0.6101,0.97
0.2780,-0.1777,0.7385,0.6099,0.97
0.2780,-0.1775,0.7387,0.6098,0.97
0.2780,-0.1772,0.7389,0.6097,0.97
0.2790,-0.1768,0.7389,0.6096,0.97
0.2790,-0.1763,0.7387,0.6097,0.97
0.2790,-0.1763,0.7386,0.6098,0.97
0.2800,-0.1765,0.7385,0.6100,0.97
0.2800,-0.1773,0.7387,0.6099,0.97
0.2800,-0.1783,0.7391,0.6097,0.97
0.2800,-0.1792,0.7396,0.6093,0.97
0.2800,-0.1797,0.7401,0.6090,0.98
0.2810,-0.1801,0.7405,0.6089,0.98
0.2810,-0.1803,0.7407,0.6090,0.98
0.2810,-0.1805,0.7409,0.6091,0.98
0.2810,-0.1807,0.7412,0.6091,0.98
0.2820,-0.1807,0.7415,0.6091,0.98
0.2820,-0.1805,0.7419,0.6090,0.98
0.2820,-0.1802,0.7422,0.6088,0.98
0.2820,-0.1799,0.7424,0.6086,0.98
0.2830,-0.1795,0.7426,0.6085,0.98
0.2830,-0.1791,0.7428,0.6084,0.98
0.2830,-0.1787,0.7430,0.6084,0.98
0.2840,-0.1784,0.7432,0.6085,0.98
0.2840,-0.1781,0.7434,0.6086,0.98
0.2840,-0.1778,0.7435,0.6088,0.98
0.2840,-0.1775,0.7435,0.6089,0.98
0.2850,-0.1773,0.7435,0.6090,0.98
0.2850,-0.1772,0.7435,0.6091,0.98
0.2850,-0.1771,0.7436,0.6091,0.98
0.2850,-0.1770,0.7436,0.6091,0.98
0.2850,-0.1768,0.7436,0.6091,0.98
0.2860,-0.1768,0.7436,0.6091,0.98
0.2860,-0.1769,0.7436,0.6091,0.98
0.2860,-0.1769,0.7435,0.6090,0.98
0.2860,-0.1769,0.7434,0.6089,0.98
0.2870,-0.1768,0.7434,0.6090,0.98
0.2870,-0.1766,0.7433,0.6090,0.98
0.2870,-0.1763,0.7431,0.6090,0.98
