time,gFx,gFy,gFz,TgF
0.2860,-0.0134,0.9718,0.1493,0.98
0.2860,-0.0137,0.9712,0.1495,0.98
0.2860,-0.0142,0.9705,0.1498,0.98
0.2870,-0.0149,0.9698,0.1501,0.98
0.2870,-0.0159,0.9693,0.1505,0.98
0.2870,-0.0171,0.9687,0.1509,0.98
0.2880,-0.0185,0.9683,0.1514,0.98
0.2880,-0.0198,0.9680,0.1519,0.98
0.2880,-0.0208,0.9678,0.1522,0.98
0.2880,-0.0215,0.9678,0.1524,0.98
0.2890,-0.0220,0.9680,0.1524,0.98
0.2890,-0.0220,0.9682,0.1524,0.98
0.2890,-0.0217,0.9684,0.1521,0.98
0.2900,-0.0212,0.9685,0.1519,0.98
0.2900,-0.0205,0.9685,0.1516,0.98
0.2900,-0.0198,0.9685,0.1512,0.98
0.2900,-0.0191,0.9683,0.1510,0.98
0.2910,-0.0186,0.9683,0.1508,0.98
0.2910,-0.0180,0.9682,0.1507,0.98
0.2910,-0.0176,0.9684,0.1507,0.98
0.2920,-0.0171,0.9687,0.1507,0.98
0.2920,-0.0167,0.9689,0.1507,0.98
0.2920,-0.0163,0.9691,0.1504,0.98
0.2920,-0.0160,0.9691,0.1502,0.98
0.2930,-0.0159,0.9691,0.1501,0.98
0.2930,-0.0160,0.9690,0.1500,0.98
0.2930,-0.0161,0.9687,0.1500,0.98
0.2930,-0.0163,0.9684,0.1500,0.98
0.2940,-0.0167,0.9679,0.1500,0.98
0.2940,-0.0171,0.9675,0.1499,0.98
0.2940,-0.0177,0.9671,0.1498,0.98
0.2940,-0.0181,0.9668,0.1496,0.98
0.2940,-0.0185,0.9665,0.1493,0.98
0.2950,-0.0190,0.9663,0.1491,0.98
0.2950,-0.0202,0.9665,0.1488,0.98
0.2950,-0.0201,0.9666,0.1483,0.98
0.2950,-0.0197,0.9666,0.1481,0.98
0.2960,-0.0197,0.9668,0.1480,0.98
0.2960,-0.0197,0.9671,0.1477,0.98
0.2960,-0.0196,0.9674,0.1474,0.98
0.2970,-0.0193,0.9678,0.1474,0.98
0.2970,-0.0187,0.9680,0.1476,0.98
0.2970,-0.0181,0.9681,0.1477,0.98
0.2970,-0.0176,0.9684,0.1478,0.98
0.2980,-0.0175,0.9688,0.1483,0.98
0.2980,-0.0169,0.9690,0.1484,0.98
0.2980,-0.0165,0.9691,0.1485,0.98
0.2980,-0.0161,0.9693,0.1487,0.98
0.2990,-0.0155,0.9694,0.1490,0.98
0.2990,-0.0151,0.9693,0.1493,0.98
0.2990,-0.0145,0.9691,0.1492,0.98
0.2990,-0.0139,0.9689,0.1489,0.98
0.3000,-0.0134,0.9688,0.1484,0.98
0.3000,-0.0135,0.9687,0.1481,0.98
0.3000,-0.0142,0.9685,0.1483,0.98
0.3000,-0.0150,0.9682,0.1488,0.98
0.3010,-0.0158,0.9679,0.1496,0.98
0.3010,-0.0165,0.9676,0.1502,0.98
0.3010,-0.0170,0.9673,0.1506,0.98
0.3010,-0.0176,0.9670,0.1507,0.98
0.3020,-0.0183,0.9669,0.1506,0.98
0.3020,-0.0190,0.9668,0.1506,0.98
0.3020,-0.0197,0.9667,0.1503,0.98
0.3020,-0.0204,0.9667,0.1501,0.98
0.3030,-0.0210,0.9666,0.1497,0.98
0.3030,-0.0209,0.9663,0.1508,0.98
0.3030,-0.0203,0.9660,0.1500,0.98
0.3040,-0.0195,0.9663,0.1484,0.98
0.3040,-0.0187,0.9670,0.1479,0.98
0.3040,-0.0186,0.9674,0.1475,0.98
0.3040,-0.0182,0.9680,0.1476,0.98
0.3050,-0.0175,0.9686,0.1482,0.98
0.3050,-0.0170,0.9690,0.1487,0.98
0.3050,-0.0166,0.9693,0.1491,0.98
0.3050,-0.0163,0.9696,0.1495,0.98
0.3050,-0.0159,0.9701,0.1498,0.98
0.3060,-0.0154,0.9709,0.1498,0.98
0.3060,-0.0149,0.9716,0.1495,0.98
0.3070,-0.0148,0.9722,0.1491,0.98
0.3070,-0.0151,0.9722,0.1490,0.98
0.3070,-0.0160,0.9715,0.1493,0.98
0.3120,-0.0168,0.9705,0.1499,0.98
0.3150,-0.0174,0.9693,0.1503,0.98
0.3190,-0.0178,0.9682,0.1502,0.98
0.3230,-0.0184,0.9673,0.1498,0.98
0.3270,-0.0192,0.9667,0.1489,0.98
0.3310,-0.0202,0.9664,0.1478,0.98
0.3350,-0.0212,0.9663,0.1466,0.98
0.3390,-0.0222,0.9665,0.1454,0.98
0.3530,-0.0229,0.9669,0.1442,0.98
0.3530,-0.0233,0.9675,0.1431,0.98
0.3530,-0.0237,0.9682,0.1425,0.98
0.3690,-0.0239,0.9688,0.1421,0.98
0.3690,-0.0240,0.9692,0.1420,0.98
0.3700,-0.0239,0.9695,0.1420,0.98
0.3700,-0.0237,0.9696,0.1422,0.98
0.3700,-0.0235,0.9696,0.1425,0.98
0.3910,-0.0233,0.9694,0.1428,0.98
0.3920,-0.0231,0.9692,0.1433,0.98
0.3920,-0.0230,0.9689,0.1439,0.98
0.3930,-0.0230,0.9685,0.1443,0.98
0.3940,-0.0231,0.9680,0.1446,0.98
0.3940,-0.0234,0.9675,0.1448,0.98
0.3990,-0.0239,0.9670,0.1447,0.98
0.4020,-0.0245,0.9666,0.1445,0.98
0.4060,-0.0252,0.9663,0.1443,0.98
0.4100,-0.0261,0.9663,0.1438,0.98
0.4140,-0.0269,0.9662,0.1434,0.98
0.4170,-0.0276,0.9663,0.1431,0.98
0.4220,-0.0282,0.9665,0.1428,0.98
0.4270,-0.0288,0.9668,0.1426,0.98
0.4290,-0.0294,0.9670,0.1425,0.98
0.4330,-0.0299,0.9673,0.1425,0.98
0.4380,-0.0304,0.9675,0.1427,0.98
0.4410,-0.0308,0.9679,0.1430,0.98
0.4450,-0.0311,0.9684,0.1434,0.98
