time,gFx,gFy,gFz,TgF
0.0020,0.3788,-0.8662,0.3037,0.99
0.0020,0.3790,-0.8666,0.3035,0.99
0.0030,0.3790,-0.8671,0.3034,0.99
0.0050,0.3788,-0.8678,0.3032,0.99
0.0160,0.3788,-0.8685,0.3032,0.99
0.0160,0.3787,-0.8694,0.3034,1.00
0.0170,0.3787,-0.8702,0.3036,1.00
0.0210,0.3786,-0.8711,0.3040,1.00
0.0450,0.3783,-0.8718,0.3043,1.00
0.0450,0.3779,-0.8725,0.3046,1.00
0.0460,0.3773,-0.8729,0.3047,1.00
0.0460,0.3768,-0.8730,0.3049,1.00
0.0460,0.3763,-0.8731,0.3052,1.00
0.0470,0.3757,-0.8730,0.3053,1.00
0.0470,0.3752,-0.8728,0.3053,1.00
0.0530,0.3746,-0.8725,0.3054,1.00
0.0550,0.3742,-0.8721,0.3055,1.00
0.0590,0.3738,-0.8717,0.3057,1.00
0.0630,0.3737,-0.8712,0.3060,1.00
0.0670,0.3738,-0.8708,0.3064,1.00
0.0710,0.3739,-0.8706,0.3067,1.00
0.0760,0.3741,-0.8705,0.3071,1.00
0.0790,0.3745,-0.8705,0.3075,1.00
0.0830,0.3750,-0.8707,0.3079,1.00
0.0870,0.3754,-0.8709,0.3082,1.00
0.0910,0.3758,-0.8711,0.3084,1.00
0.0940,0.3762,-0.8713,0.3084,1.00
0.0980,0.3765,-0.8714,0.3082,1.00
0.1020,0.3767,-0.8715,0.3078,1.00
0.1080,0.3769,-0.8714,0.3072,1.00
0.1100,0.3770,-0.8713,0.3067,1.00
0.1140,0.3770,-0.8711,0.3064,1.00
0.1190,0.3769,-0.8709,0.3062,1.00
0.1220,0.3768,-0.8707,0.3061,1.00
0.1330,0.3767,-0.8705,0.3061,1.00
0.1340,0.3766,-0.8705,0.3062,1.00
0.1340,0.3767,-0.8705,0.3062,1.00
0.1390,0.3767,-0.8706,0.3064,1.00
0.1420,0.3768,-0.8709,0.3065,1.00
0.1490,0.3770,-0.8712,0.3067,1.00
0.1490,0.3771,-0.8715,0.3068,1.00
0.1540,0.3771,-0.8718,0.3070,1.00
0.1580,0.3770,-0.8721,0.3070,1.00
0.1620,0.3770,-0.8722,0.3070,1.00
0.1650,0.3768,-0.8722,0.3070,1.00
0.1700,0.3765,-0.8723,0.3069,1.00
0.1750,0.3760,-0.8722,0.3067,1.00
0.1770,0.3755,-0.8720,0.3066,1.00
0.1810,0.3751,-0.8718,0.3064,1.00
0.1850,0.3749,-0.8716,0.3062,1.00
0.1910,0.3746,-0.8714,0.3060,1.00
0.1930,0.3743,-0.8712,0.3057,1.00
0.1970,0.3740,-0.8712,0.3054,1.00
0.2010,0.3736,-0.8712,0.3050,1.00
0.2060,0.3734,-0.8711,0.3046,1.00
0.2100,0.3733,-0.8712,0.3043,1.00
0.2130,0.3732,-0.8713,0.3041,1.00
0.2170,0.3732,-0.8713,0.3039,1.00
0.2210,0.3731,-0.8714,0.3039,1.00
0.2340,0.3730,-0.8714,0.3040,1.00
0.2430,0.3731,-0.8715,0.3040,1.00
0.2440,0.3733,-0.8716,0.3042,1.00
0.2450,0.3734,-0.8718,0.3043,1.00
0.2450,0.3735,-0.8721,0.3044,1.00
0.2450,0.3737,-0.8724,0.3046,1.00
0.2600,0.3739,-0.8727,0.3048,1.00
0.2610,0.3740,-0.8730,0.3050,1.00
0.2610,0.3742,-0.8732,0.3052,1.00
0.2610,0.3744,-0.8734,0.3053,1.00
0.2670,0.3745,-0.8737,0.3055,1.00
0.2680,0.3745,-0.8738,0.3055,1.00
0.2720,0.3745,-0.8739,0.3056,1.00
0.2770,0.3744,-0.8738,0.3057,1.00
0.2800,0.3742,-0.8737,0.3058,1.00
0.2830,0.3740,-0.8736,0.3059,1.00
0.2870,0.3738,-0.8733,0.3060,1.00
0.2920,0.3734,-0.8730,0.3059,1.00
0.2950,0.3731,-0.8727,0.3060,1.00
0.2990,0.3729,-0.8723,0.3061,1.00
0.3030,0.3727,-0.8719,0.3063,1.00
0.3100,0.3726,-0.8715,0.3066,1.00
0.3110,0.3727,-0.8712,0.3068,1.00
0.3150,0.3728,-0.8710,0.3070,1.00
