time,gFx,gFy,gFz,TgF
0.0160,0.5010,-0.7578,0.4199,1.00
0.0170,0.5007,-0.7573,0.4194,1.00
0.0170,0.5009,-0.7574,0.4199,1.00
0.0170,0.5009,-0.7575,0.4204,1.00
0.0170,0.5004,-0.7575,0.4207,1.00
0.0180,0.4998,-0.7576,0.4211,1.00
0.0180,0.4994,-0.7578,0.4217,1.00
0.0180,0.4990,-0.7583,0.4220,1.00
0.0180,0.4986,-0.7589,0.4220,1.00
0.0180,0.4982,-0.7594,0.4220,1.00
0.0190,0.4977,-0.7598,0.4223,1.00
0.0190,0.4974,-0.7599,0.4228,1.00
0.0190,0.4972,-0.7600,0.4231,1.00
0.0190,0.4970,-0.7603,0.4231,1.00
0.0200,0.4969,-0.7606,0.4230,1.00
0.0200,0.4966,-0.7610,0.4230,1.00
0.0200,0.4965,-0.7613,0.4231,1.00
0.0200,0.4964,-0.7616,0.4231,1.00
0.0210,0.4960,-0.7619,0.4229,1.00
0.0210,0.4958,-0.7620,0.4228,1.00
0.0210,0.4955,-0.7620,0.4228,1.00
0.0210,0.4952,-0.7620,0.4227,1.00
0.0210,0.4948,-0.7617,0.4224,1.00
0.0220,0.4946,-0.7613,0.4222,1.00
0.0220,0.4945,-0.7610,0.4220,1.00
0.0220,0.4946,-0.7607,0.4219,1.00
0.0220,0.4948,-0.7602,0.4219,1.00
0.0230,0.4950,-0.7599,0.4220,1.00
0.0230,0.4948,-0.7598,0.4221,1.00
0.0230,0.4948,-0.7598,0.4224,1.00
0.0230,0.4950,-0.7597,0.4228,1.00
0.0240,0.4953,-0.7596,0.4230,1.00
0.0240,0.4955,-0.7596,0.4232,1.00
0.0240,0.4957,-0.7597,0.4234,1.00
0.0250,0.4960,-0.7598,0.4236,1.00
0.0250,0.4963,-0.7599,0.4236,1.00
0.0250,0.4964,-0.7600,0.4235,1.00
0.0250,0.4966,-0.7601,0.4233,1.00
0.0260,0.4969,-0.7601,0.4230,1.00
0.0260,0.4972,-0.7601,0.4226,1.00
0.0270,0.4973,-0.7601,0.4221,1.00
0.0280,0.4974,-0.7601,0.4217,1.00
0.0280,0.4975,-0.7601,0.4212,1.00
0.0280,0.4974,-0.7600,0.4207,1.00
0.0290,0.4974,-0.7599,0.4203,1.00
0.0290,0.4974,-0.7598,0.4202,1.00
0.0290,0.4975,-0.7597,0.4199,1.00
0.0300,0.4976,-0.7596,0.4198,1.00
0.0300,0.4974,-0.7596,0.4196,1.00
0.0300,0.4973,-0.7595,0.4196,1.00
0.0310,0.4973,-0.7594,0.4197,1.00
0.0310,0.4973,-0.7594,0.4198,1.00
0.0310,0.4974,-0.7594,0.4200,1.00
0.0320,0.4976,-0.7595,0.4202,1.00
0.0320,0.4978,-0.7596,0.4203,1.00
0.0320,0.4981,-0.7597,0.4203,1.00
0.0330,0.4984,-0.7597,0.4203,1.00
0.0330,0.4985,-0.7597,0.4200,1.00
0.0330,0.4986,-0.7597,0.4199,1.00
0.0340,0.4988,-0.7595,0.4199,1.00
0.0340,0.4988,-0.7593,0.4198,1.00
0.0340,0.4985,-0.7591,0.4197,1.00
0.0350,0.4983,-0.7589,0.4199,1.00
0.0350,0.4983,-0.7588,0.4203,1.00
0.0360,0.4982,-0.7587,0.4207,1.00
0.0360,0.4980,-0.7588,0.4210,1.00
0.0360,0.4975,-0.7589,0.4211,1.00
0.0370,0.4972,-0.7590,0.4214,1.00
0.0370,0.4970,-0.7592,0.4216,1.00
0.0370,0.4969,-0.7594,0.4220,1.00
0.0380,0.4970,-0.7595,0.4222,1.00
0.0380,0.4971,-0.7598,0.4224,1.00
0.0380,0.4974,-0.7601,0.4227,1.00
0.0390,0.4976,-0.7605,0.4229,1.00
0.0390,0.4977,-0.7608,0.4232,1.00
0.0400,0.4980,-0.7610,0.4235,1.00
0.0400,0.4986,-0.7611,0.4237,1.00
0.0400,0.4993,-0.7610,0.4238,1.00
0.0400,0.4999,-0.7610,0.4237,1.00
0.0500,0.5003,-0.7608,0.4234,1.00
0.0500,0.5004,-0.7606,0.4232,1.00
0.0570,0.5005,-0.7605,0.4231,1.00
0.0590,0.5006,-0.7606,0.4231,1.00
0.0590,0.5005,-0.7605,0.4230,1.00
0.0770,0.5006,-0.7605,0.4228,1.00
0.0770,0.5007,-0.7603,0.4224,1.00
0.0770,0.5007,-0.7600,0.4221,1.00
0.0780,0.5004,-0.7596,0.4217,1.00
0.0790,0.5000,-0.7593,0.4216,1.00
0.0880,0.4996,-0.7589,0.4218,1.00
0.0890,0.4994,-0.7585,0.4221,1.00
0.0900,0.4992,-0.7581,0.4223,1.00
0.1150,0.4990,-0.7577,0.4225,1.00
0.1150,0.4989,-0.7574,0.4227,1.00
0.1160,0.4989,-0.7570,0.4227,1.00
0.1160,0.4989,-0.7567,0.4228,1.00
0.1160,0.4991,-0.7566,0.4229,1.00
0.1170,0.4991,-0.7564,0.4229,1.00
0.1220,0.4992,-0.7564,0.4228,1.00
0.1230,0.4993,-0.7564,0.4228,1.00
0.1500,0.4997,-0.7564,0.4227,1.00
0.1500,0.5001,-0.7565,0.4225,1.00
0.1500,0.5004,-0.7566,0.4222,1.00
0.1510,0.5006,-0.7567,0.4218,1.00
0.1510,0.5010,-0.7568,0.4214,1.00
0.1520,0.5016,-0.7570,0.4212,1.00
0.1520,0.5021,-0.7573,0.4209,1.00
