time,gFx,gFy,gFz,TgF
0.2260,0.3845,-0.8397,0.3682,0.99
0.2270,0.3846,-0.8395,0.3684,0.99
0.2270,0.3848,-0.8393,0.3686,0.99
0.2280,0.3851,-0.8392,0.3688,0.99
0.2280,0.3855,-0.8391,0.3692,0.99
0.2280,0.3857,-0.8391,0.3694,0.99
0.2290,0.3859,-0.8392,0.3696,0.99
0.2290,0.3859,-0.8392,0.3699,1.00
0.2290,0.3859,-0.8391,0.3701,1.00
0.2300,0.3858,-0.8390,0.3702,0.99
0.2300,0.3857,-0.8388,0.3704,0.99
0.2300,0.3855,-0.8386,0.3707,0.99
0.2310,0.3852,-0.8384,0.3708,0.99
0.2310,0.3849,-0.8383,0.3709,0.99
0.2310,0.3846,-0.8382,0.3710,0.99
0.2320,0.3843,-0.8382,0.3711,0.99
0.2320,0.3840,-0.8381,0.3713,0.99
0.2320,0.3837,-0.8382,0.3715,0.99
0.2330,0.3833,-0.8383,0.3716,0.99
0.2330,0.3831,-0.8384,0.3718,0.99
0.2330,0.3830,-0.8384,0.3718,0.99
0.2340,0.3829,-0.8384,0.3718,0.99
0.2340,0.3827,-0.8385,0.3718,0.99
0.2340,0.3827,-0.8385,0.3716,0.99
0.2350,0.3827,-0.8386,0.3716,0.99
0.2350,0.3827,-0.8386,0.3715,0.99
0.2360,0.3827,-0.8387,0.3713,0.99
0.2360,0.3827,-0.8388,0.3710,0.99
0.2360,0.3827,-0.8389,0.3707,0.99
0.2370,0.3826,-0.8391,0.3707,0.99
0.2370,0.3826,-0.8392,0.3709,0.99
0.2370,0.3825,-0.8394,0.3712,0.99
0.2380,0.3825,-0.8396,0.3718,0.99
0.2380,0.3824,-0.8397,0.3722,0.99
0.2380,0.3824,-0.8398,0.3725,1.00
0.2390,0.3825,-0.8399,0.3729,1.00
0.2390,0.3826,-0.8399,0.3733,1.00
0.2390,0.3826,-0.8400,0.3735,1.00
0.2400,0.3827,-0.8400,0.3738,1.00
0.2400,0.3828,-0.8401,0.3739,1.00
0.2400,0.3828,-0.8401,0.3740,1.00
0.2410,0.3828,-0.8401,0.3743,1.00
0.2410,0.3828,-0.8401,0.3745,1.00
0.2410,0.3829,-0.8400,0.3747,1.00
0.2420,0.3830,-0.8399,0.3746,1.00
0.2420,0.3830,-0.8398,0.3745,1.00
0.2430,0.3832,-0.8398,0.3742,1.00
0.2430,0.3832,-0.8398,0.3741,1.00
0.2430,0.3832,-0.8398,0.3739,1.00
0.2440,0.3832,-0.8397,0.3737,1.00
0.2440,0.3832,-0.8398,0.3736,1.00
0.2440,0.3831,-0.8398,0.3734,1.00
0.2450,0.3831,-0.8399,0.3731,1.00
0.2450,0.3830,-0.8399,0.3730,1.00
0.2450,0.3829,-0.8400,0.3728,1.00
0.2460,0.3829,-0.8398,0.3727,1.00
0.2460,0.3829,-0.8397,0.3727,1.00
0.2460,0.3829,-0.8396,0.3727,1.00
0.2470,0.3829,-0.8395,0.3727,1.00
0.2470,0.3830,-0.8394,0.3727,1.00
0.2480,0.3830,-0.8393,0.3727,1.00
0.2480,0.3830,-0.8392,0.3727,0.99
0.2480,0.3831,-0.8391,0.3727,0.99
0.2490,0.3831,-0.8391,0.3728,0.99
0.2490,0.3830,-0.8390,0.3728,0.99
0.2530,0.3830,-0.8389,0.3728,0.99
0.2630,0.3829,-0.8389,0.3728,0.99
0.2630,0.3828,-0.8388,0.3728,0.99
0.2640,0.3828,-0.8387,0.3727,0.99
0.2680,0.3828,-0.8386,0.3726,0.99
0.2770,0.3827,-0.8385,0.3726,0.99
0.2780,0.3827,-0.8385,0.3726,0.99
0.2790,0.3826,-0.8384,0.3726,0.99
0.2840,0.3826,-0.8384,0.3725,0.99
0.2950,0.3826,-0.8383,0.3725,0.99
0.2950,0.3825,-0.8383,0.3725,0.99
0.2960,0.3825,-0.8383,0.3726,0.99
0.2990,0.3826,-0.8383,0.3727,0.99
0.3020,0.3826,-0.8383,0.3727,0.99
0.3070,0.3826,-0.8383,0.3727,0.99
0.3100,0.3828,-0.8384,0.3728,0.99
0.3150,0.3829,-0.8385,0.3728,0.99
0.3290,0.3831,-0.8386,0.3728,0.99
