time,gFx,gFy,gFz,TgF
0.1970,0.1585,0.9583,0.0918,0.98
0.1970,0.1569,0.9588,0.0899,0.98
0.1980,0.1549,0.9593,0.0881,0.98
0.1980,0.1526,0.9599,0.0862,0.98
0.1980,0.1501,0.9605,0.0841,0.98
0.1980,0.1476,0.9611,0.0821,0.98
0.1990,0.1452,0.9618,0.0801,0.98
0.1990,0.1430,0.9626,0.0784,0.98
0.1990,0.1411,0.9634,0.0768,0.98
0.1990,0.1394,0.9643,0.0754,0.98
0.2000,0.1380,0.9653,0.0740,0.98
0.2000,0.1367,0.9663,0.0727,0.98
0.2000,0.1357,0.9672,0.0716,0.98
0.2000,0.1351,0.9680,0.0707,0.98
0.2010,0.1349,0.9688,0.0700,0.98
0.2010,0.1353,0.9695,0.0696,0.98
0.2010,0.1360,0.9700,0.0693,0.98
0.2010,0.1369,0.9703,0.0692,0.98
0.2020,0.1377,0.9704,0.0692,0.98
0.2020,0.1385,0.9707,0.0692,0.98
0.2020,0.1393,0.9708,0.0692,0.98
0.2030,0.1400,0.9710,0.0692,0.98
0.2030,0.1405,0.9713,0.0689,0.98
0.2030,0.1411,0.9716,0.0683,0.98
0.2040,0.1416,0.9719,0.0674,0.98
0.2050,0.1419,0.9724,0.0663,0.98
0.2060,0.1422,0.9729,0.0649,0.99
0.2060,0.1425,0.9734,0.0634,0.99
0.2060,0.1428,0.9740,0.0617,0.99
0.2070,0.1433,0.9746,0.0599,0.99
0.2070,0.1438,0.9752,0.0581,0.99
0.2080,0.1442,0.9758,0.0562,0.99
0.2080,0.1446,0.9763,0.0545,0.99
0.2090,0.1451,0.9769,0.0527,0.99
0.2090,0.1453,0.9775,0.0512,0.99
0.2090,0.1455,0.9782,0.0499,0.99
0.2090,0.1457,0.9788,0.0486,0.99
0.2100,0.1458,0.9792,0.0471,0.99
0.2100,0.1456,0.9795,0.0456,0.99
0.2100,0.1455,0.9794,0.0438,0.99
0.2100,0.1451,0.9793,0.0418,0.99
0.2110,0.1447,0.9791,0.0398,0.99
0.2110,0.1442,0.9789,0.0376,0.99
0.2120,0.1438,0.9789,0.0354,0.99
0.2120,0.1436,0.9787,0.0333,0.99
0.2120,0.1435,0.9786,0.0313,0.99
0.2130,0.1437,0.9786,0.0294,0.99
0.2130,0.1442,0.9784,0.0278,0.99
0.2130,0.1446,0.9783,0.0262,0.99
0.2130,0.1452,0.9781,0.0246,0.99
0.2140,0.1458,0.9779,0.0229,0.99
0.2140,0.1463,0.9777,0.0212,0.99
0.2140,0.1469,0.9775,0.0197,0.99
0.2140,0.1474,0.9773,0.0182,0.99
0.2150,0.1481,0.9770,0.0169,0.99
